route_id,airline_code,airline_id,source_airport,source_airport_id,destination_airport,destination_airport_id,codeshare,stops,equipment
36696,KU,3179,KWI,2176,HMB,8235,,0,320
36697,KU,3179,KWI,2176,IKA,4330,,0,320
36698,KU,3179,KWI,2176,ISB,2223,,0,320
36699,KU,3179,KWI,2176,IST,1701,,0,321
36700,KU,3179,KWI,2176,JED,2072,,0,340 AB6 310 320
36701,KU,3179,KWI,2176,JFK,3797,,0,777
36702,KU,3179,KWI,2176,KUL,3304,,0,340
36703,KU,3179,KWI,2176,LHE,2207,,0,320
36704,KU,3179,KWI,2176,LHR,507,,0,AB6 777
36705,KU,3179,KWI,2176,MAA,3144,,0,310
36706,KU,3179,KWI,2176,MCT,2194,,0,320
36707,KU,3179,KWI,2176,NJF,7490,,0,320
36708,KU,3179,KWI,2176,RUH,2082,,0,320 AB6 310
36709,KU,3179,KWI,2176,SAW,4317,,0,738
36710,KU,3179,KWI,2176,TRV,3153,,0,310 AB6
36711,KU,3179,LHE,2207,KWI,2176,,0,320
36712,KU,3179,LHR,507,JFK,3797,,0,777
36713,KU,3179,LHR,507,KWI,2176,,0,AB6 777
36714,KU,3179,MAA,3144,KWI,2176,,0,310
36715,KU,3179,MCT,2194,AUH,2179,,0,320
36716,KU,3179,MCT,2194,KWI,2176,,0,320
36717,KU,3179,MNL,2397,BKK,3885,,0,340
36718,KU,3179,NJF,7490,KWI,2176,,0,320
36719,KU,3179,RUH,2082,KWI,2176,,0,320 AB6 310
36720,KU,3179,SAH,3980,KWI,2176,,0,320
36721,KU,3179,SAW,4317,KWI,2176,,0,738
36722,KU,3179,TRV,3153,KWI,2176,,0,310 AB6
36723,KX,1682,CYB,1925,GCM,1926,,0,DHT 733
36724,KX,1682,CYB,1925,LYB,4314,,0,DHT
36725,KX,1682,GCM,1926,CYB,1925,,0,DHT 733
36726,KX,1682,GCM,1926,HAV,1909,,0,733
36727,KX,1682,GCM,1926,JFK,3797,,0,733
36728,KX,1682,GCM,1926,KIN,1779,,0,733
36729,KX,1682,GCM,1926,LCE,1771,,0,733
36730,KX,1682,GCM,1926,LYB,4314,,0,DHT
36731,KX,1682,GCM,1926,MIA,3576,,0,733
36732,KX,1682,GCM,1926,ORD,3830,,0,733
36733,KX,1682,GCM,1926,TPA,3646,,0,733
36734,KX,1682,HAV,1909,GCM,1926,,0,733
36735,KX,1682,JFK,3797,GCM,1926,,0,733
36736,KX,1682,KIN,1779,GCM,1926,,0,733
36737,KX,1682,KIN,1779,MBJ,1780,,0,733
36738,KX,1682,LCE,1771,GCM,1926,,0,733
36739,KX,1682,LYB,4314,CYB,1925,,0,DHT
36740,KX,1682,LYB,4314,GCM,1926,,0,DHT
36741,KX,1682,MBJ,1780,GCM,1926,,0,733
36742,KX,1682,MIA,3576,CYB,1925,,0,733
36743,KX,1682,MIA,3576,GCM,1926,,0,733
36744,KX,1682,ORD,3830,GCM,1926,,0,733
36745,KX,1682,TPA,3646,GCM,1926,,0,733
36746,KY,13704,CAN,3370,KMG,3382,,0,73G
36747,KY,13704,CGO,3375,KMG,3382,,0,73G
36748,KY,13704,CKG,3393,HYN,6384,,0,73G
36749,KY,13704,CKG,3393,KMG,3382,,0,73G
36750,KY,13704,CSX,3371,HYN,6384,,0,73G
36751,KY,13704,CSX,3371,KMG,3382,,0,73G
36752,KY,13704,CTU,3395,KMG,3382,,0,73G
36753,KY,13704,CZX,4109,KMG,3382,,0,73G
36754,KY,13704,HGH,3386,KMG,3382,,0,73G
36755,KY,13704,HRB,3400,TNA,4108,,0,73G
36756,KY,13704,HYN,6384,CKG,3393,,0,73G
36757,KY,13704,HYN,6384,CSX,3371,,0,73G
36758,KY,13704,JHG,3381,KMG,3382,,0,73G
36759,KY,13704,JHG,3381,LJG,4033,,0,73G
36760,KY,13704,KMG,3382,CAN,3370,,0,73G
36761,KY,13704,KMG,3382,CGO,3375,,0,73G
36762,KY,13704,KMG,3382,CKG,3393,,0,73G
36763,KY,13704,KMG,3382,CSX,3371,,0,73G
36764,KY,13704,KMG,3382,CTU,3395,,0,73G
36765,KY,13704,KMG,3382,CZX,4109,,0,73G
36766,KY,13704,KMG,3382,HGH,3386,,0,73G
36767,KY,13704,KMG,3382,JHG,3381,,0,73G
36768,KY,13704,KMG,3382,LJG,4033,,0,73G
36769,KY,13704,KMG,3382,NKG,3388,,0,73G
36770,KY,13704,KMG,3382,NNG,3373,,0,73G
36771,KY,13704,KMG,3382,PVG,3406,,0,73G
36772,KY,13704,KMG,3382,SZX,3374,,0,73G
36773,KY,13704,KMG,3382,TNA,4108,,0,73G
36774,KY,13704,KMG,3382,WUH,3376,,0,73G
36775,KY,13704,KMG,3382,XIY,3379,,0,73G
36776,KY,13704,KMG,3382,XMN,3383,,0,73G
36777,KY,13704,LJG,4033,JHG,3381,,0,73G
36778,KY,13704,LJG,4033,KMG,3382,,0,73G
36779,KY,13704,LJG,4033,NNG,3373,,0,73G
36780,KY,13704,LJG,4033,XIY,3379,,0,73G
36781,KY,13704,NKG,3388,KMG,3382,,0,73G
36782,KY,13704,NNG,3373,KMG,3382,,0,73G
36783,KY,13704,NNG,3373,LJG,4033,,0,73G
36784,KY,13704,NNG,3373,XMN,3383,,0,73G
36785,KY,13704,PVG,3406,KMG,3382,,0,73G
36786,KY,13704,SZX,3374,KMG,3382,,0,738
36787,KY,13704,TNA,4108,HRB,3400,,0,73G
36788,KY,13704,TNA,4108,KMG,3382,,0,73G
36789,KY,13704,WUH,3376,KMG,3382,,0,73G
36790,KY,13704,WUH,3376,YTY,8876,,0,73G
36791,KY,13704,XIY,3379,KMG,3382,,0,73G
36792,KY,13704,XIY,3379,LJG,4033,,0,73G
36793,KY,13704,XMN,3383,KMG,3382,,0,73G
36794,KY,13704,XMN,3383,NNG,3373,,0,73G
36795,KY,13704,YTY,8876,WUH,3376,,0,73G
36796,L6,16942,ABJ,253,BKO,1044,,0,73G
36797,L6,16942,ABJ,253,COO,245,,0,73G
36798,L6,16942,BKO,1044,ABJ,253,,0,73G
36799,L6,16942,BKO,1044,COO,245,,0,73G
36800,L6,16942,BKO,1044,NKC,1094,,0,73G
36801,L6,16942,BZV,883,COO,245,,0,73G
36802,L6,16942,CDG,1382,CMN,1074,,0,73G
36803,L6,16942,CKY,4162,DKR,1084,,0,73G
36804,L6,16942,CMN,1074,CDG,1382,,0,73G
36805,L6,16942,CMN,1074,NKC,1094,,0,73G
36806,L6,16942,CMN,1074,OUZ,9824,,0,73G
36807,L6,16942,COO,245,ABJ,253,,0,73G
36808,L6,16942,COO,245,BKO,1044,,0,73G
36809,L6,16942,COO,245,BZV,883,,0,73G
36810,L6,16942,COO,245,PNR,886,,0,73G
36811,L6,16942,DKR,1084,CKY,4162,,0,73G
36812,L6,16942,DKR,1084,NKC,1094,,0,73G
36813,L6,16942,LPA,1054,NDB,1097,,0,73G
36814,L6,16942,NDB,1097,LPA,1054,,0,73G
36815,L6,16942,NDB,1097,NKC,1094,,0,73G
36816,L6,16942,NDB,1097,OUZ,9824,,0,73G
36817,L6,16942,NKC,1094,BKO,1044,,0,73G
36818,L6,16942,NKC,1094,CMN,1074,,0,73G
36819,L6,16942,NKC,1094,DKR,1084,,0,73G
36820,L6,16942,NKC,1094,NDB,1097,,0,73G
36821,L6,16942,NKC,1094,OUZ,9824,,0,73G
36822,L6,16942,OUZ,9824,CMN,1074,,0,73G
36823,L6,16942,OUZ,9824,NDB,1097,,0,73G
36824,L6,16942,OUZ,9824,NKC,1094,,0,73G
36825,L6,16942,PNR,886,COO,245,,0,73G
36826,LA,3200,ADZ,2749,BOG,2709,Y,0,320
36827,LA,3200,ADZ,2749,CLO,2715,Y,0,320
36828,LA,3200,AEP,2442,BHI,2501,Y,0,320
36829,LA,3200,AEP,2442,BRC,2513,,0,320
36830,LA,3200,AEP,2442,COR,2443,Y,0,320
36831,LA,3200,AEP,2442,CRD,2487,Y,0,320
36832,LA,3200,AEP,2442,IGR,2471,,0,320
36833,LA,3200,AEP,2442,MDZ,2452,,0,320
36834,LA,3200,AEP,2442,NQN,2509,Y,0,320
36835,LA,3200,AEP,2442,RGL,2496,Y,0,320
36836,LA,3200,AEP,2442,SCL,2650,,0,320
36837,LA,3200,AEP,2442,SLA,2476,,0,320
36838,LA,3200,AEP,2442,TUC,2460,,0,320
36839,LA,3200,AEP,2442,UAQ,2461,,0,320
36840,LA,3200,AEP,2442,USH,2497,Y,0,320
36841,LA,3200,AKL,2006,SCL,2650,,0,343
36842,LA,3200,AKL,2006,SYD,3361,,0,343 340
36843,LA,3200,ANF,2651,CJC,2645,,0,320
36844,LA,3200,ANF,2651,IQQ,2649,Y,0,319 320
36845,LA,3200,ANF,2651,LSC,2662,Y,0,320
36846,LA,3200,ANF,2651,SCL,2650,,0,320 319
36847,LA,3200,APO,2726,EOH,2729,Y,0,DH2
36848,LA,3200,AQP,2802,CUZ,2812,Y,0,319
36849,LA,3200,AQP,2802,JUL,2792,Y,0,319
36850,LA,3200,AQP,2802,LIM,2789,,0,319
36851,LA,3200,ARI,2641,IQQ,2649,Y,0,320
36852,LA,3200,ARI,2641,SCL,2650,,0,320
36853,LA,3200,ASU,2699,SCL,2650,Y,0,320
36854,LA,3200,AUA,2895,BOG,2709,Y,0,320
36855,LA,3200,BAQ,2710,BOG,2709,Y,0,320
36856,LA,3200,BBA,2642,PMC,2665,,0,320
36857,LA,3200,BBA,2642,SCL,2650,Y,0,320
36858,LA,3200,BGA,2708,BOG,2709,Y,0,320
36859,LA,3200,BHI,2501,AEP,2442,Y,0,320
36860,LA,3200,BOG,2709,ADZ,2749,Y,0,320
36861,LA,3200,BOG,2709,AUA,2895,Y,0,320
36862,LA,3200,BOG,2709,BAQ,2710,Y,0,320
36863,LA,3200,BOG,2709,BGA,2708,Y,0,320
36864,LA,3200,BOG,2709,CLO,2715,Y,0,320
36865,LA,3200,BOG,2709,CTG,2714,Y,0,320
36866,LA,3200,BOG,2709,CUC,2713,Y,0,320
36867,LA,3200,BOG,2709,DFW,3670,Y,0,319
36868,LA,3200,BOG,2709,EYP,6055,Y,0,320
36869,LA,3200,BOG,2709,GRU,2564,Y,0,763
36870,LA,3200,BOG,2709,IBE,2724,Y,0,DH2
36871,LA,3200,BOG,2709,LET,2728,Y,0,320
36872,LA,3200,BOG,2709,LIM,2789,Y,0,319 763
36873,LA,3200,BOG,2709,MDE,2745,Y,0,320
36874,LA,3200,BOG,2709,MIA,3576,Y,0,757 763
36875,LA,3200,BOG,2709,MTR,2731,Y,0,320
36876,LA,3200,BOG,2709,NVA,2734,Y,0,DH2
36877,LA,3200,BOG,2709,PEI,2739,Y,0,320
36878,LA,3200,BOG,2709,PUU,2706,Y,0,DH2
36879,LA,3200,BOG,2709,SCL,2650,Y,0,763
36880,LA,3200,BOG,2709,SMR,2748,Y,0,320
36881,LA,3200,BOG,2709,UIB,2753,Y,0,DH2
36882,LA,3200,BOG,2709,VUP,2755,Y,0,320
36883,LA,3200,BOG,2709,VVC,2756,Y,0,DH2
36884,LA,3200,BRC,2513,AEP,2442,,0,320
36885,LA,3200,CCP,2656,SCL,2650,,0,320 319
36886,LA,3200,CCS,2851,GYE,2673,,0,763
36887,LA,3200,CCS,2851,LIM,2789,Y,0,319
36888,LA,3200,CCS,2851,MIA,3576,,0,763
36889,LA,3200,CCS,2851,SCL,2650,,0,763
36890,LA,3200,CIX,2785,LIM,2789,Y,0,320 319
36891,LA,3200,CJA,6066,LIM,2789,Y,0,319
36892,LA,3200,CJC,2645,LSC,2662,Y,0,320
36893,LA,3200,CJC,2645,SCL,2650,,0,320
36894,LA,3200,CLO,2715,ADZ,2749,Y,0,320
36895,LA,3200,CLO,2715,BOG,2709,Y,0,320
36896,LA,3200,CLO,2715,MIA,3576,Y,0,738
36897,LA,3200,CLO,2715,UIO,2688,Y,0,320
36898,LA,3200,COR,2443,AEP,2442,Y,0,320
36899,LA,3200,COR,2443,LIM,2789,Y,0,320
36900,LA,3200,COR,2443,SCL,2650,,0,320
36901,LA,3200,CPO,4312,SCL,2650,,0,319 320
36902,LA,3200,CRD,2487,AEP,2442,Y,0,320
36903,LA,3200,CTG,2714,BOG,2709,Y,0,320
36904,LA,3200,CUC,2713,BOG,2709,Y,0,320
36905,LA,3200,CUN,1852,LIM,2789,Y,0,320
36906,LA,3200,CUN,1852,MEX,1824,Y,0,737
36907,LA,3200,CUN,1852,MIA,3576,,0,763
36908,LA,3200,CUN,1852,SCL,2650,,0,763
36909,LA,3200,CUZ,2812,AQP,2802,Y,0,319
36910,LA,3200,CUZ,2812,JUL,2792,,0,319
36911,LA,3200,CUZ,2812,LIM,2789,,0,320 319
36912,LA,3200,CUZ,2812,PEM,2808,Y,0,319
36913,LA,3200,DFW,3670,BOG,2709,Y,0,319
36914,LA,3200,DFW,3670,LIM,2789,Y,0,763
36915,LA,3200,DFW,3670,SCL,2650,Y,0,763
36916,LA,3200,EOH,2729,APO,2726,Y,0,DH2
36917,LA,3200,EOH,2729,IBE,2724,Y,0,DH2
36918,LA,3200,EOH,2729,MTR,2731,Y,0,DH2
36919,LA,3200,EOH,2729,PEI,2739,Y,0,DH2
36920,LA,3200,EYP,6055,BOG,2709,Y,0,320
36921,LA,3200,EZE,3988,GIG,2560,Y,0,320
36922,LA,3200,EZE,3988,GRU,2564,Y,0,320 330
36923,LA,3200,EZE,3988,GYE,2673,Y,0,319
36924,LA,3200,EZE,3988,LIM,2789,,0,763
36925,LA,3200,EZE,3988,SCL,2650,,0,320 763 787 319
36926,LA,3200,FRA,340,MAD,1229,,0,787
36927,LA,3200,GIG,2560,EZE,3988,Y,0,320
36928,LA,3200,GIG,2560,SCL,2650,,0,320 319
36929,LA,3200,GRU,2564,BOG,2709,Y,0,763
36930,LA,3200,GRU,2564,EZE,3988,Y,0,330 320
36931,LA,3200,GRU,2564,LIM,2789,Y,0,320 763
36932,LA,3200,GRU,2564,MAD,1229,Y,0,330
36933,LA,3200,GRU,2564,MVD,2816,Y,0,320
36934,LA,3200,GRU,2564,SCL,2650,,0,319 763 320
36935,LA,3200,GYE,2673,CCS,2851,,0,763
36936,LA,3200,GYE,2673,EZE,3988,Y,0,319
36937,LA,3200,GYE,2673,LIM,2789,,0,763
36938,LA,3200,GYE,2673,MAD,1229,Y,0,763 343 346
36939,LA,3200,GYE,2673,SCL,2650,,0,319 763
36940,LA,3200,HAV,1909,LIM,2789,Y,0,319
36941,LA,3200,IBE,2724,BOG,2709,Y,0,DH2
36942,LA,3200,IBE,2724,EOH,2729,Y,0,DH2
36943,LA,3200,IGR,2471,AEP,2442,,0,320
36944,LA,3200,IGU,2554,LIM,2789,,0,319
36945,LA,3200,IPC,2657,PPT,4075,,0,763
36946,LA,3200,IPC,2657,SCL,2650,,0,763
36947,LA,3200,IQQ,2649,ANF,2651,,0,320
36948,LA,3200,IQQ,2649,ARI,2641,,0,320
36949,LA,3200,IQQ,2649,LPB,2762,,0,320
36950,LA,3200,IQQ,2649,SCL,2650,,0,320 319
36951,LA,3200,IQQ,2649,VVI,2771,,0,320
36952,LA,3200,IQT,2801,LIM,2789,Y,0,320 319
36953,LA,3200,IQT,2801,TPP,2806,Y,0,319
36954,LA,3200,JFK,3797,LIM,2789,,0,763
36955,LA,3200,JFK,3797,SCL,2650,,0,787
36956,LA,3200,JUL,2792,AQP,2802,,0,319
36957,LA,3200,JUL,2792,CUZ,2812,Y,0,319
36958,LA,3200,JUL,2792,LIM,2789,Y,0,319
36959,LA,3200,LAX,3484,LIM,2789,,0,763
36960,LA,3200,LET,2728,BOG,2709,Y,0,320
36961,LA,3200,LIM,2789,AQP,2802,Y,0,319 320
36962,LA,3200,LIM,2789,BOG,2709,Y,0,319 763
36963,LA,3200,LIM,2789,CCS,2851,Y,0,319
36964,LA,3200,LIM,2789,CIX,2785,Y,0,320 319
36965,LA,3200,LIM,2789,CJA,6066,Y,0,319
36966,LA,3200,LIM,2789,COR,2443,Y,0,320
36967,LA,3200,LIM,2789,CUN,1852,Y,0,320
36968,LA,3200,LIM,2789,CUZ,2812,,0,319
36969,LA,3200,LIM,2789,DFW,3670,Y,0,763
36970,LA,3200,LIM,2789,EZE,3988,,0,763
36971,LA,3200,LIM,2789,GRU,2564,Y,0,319 763 320
36972,LA,3200,LIM,2789,GYE,2673,,0,763
36973,LA,3200,LIM,2789,HAV,1909,Y,0,319
36974,LA,3200,LIM,2789,IGU,2554,,0,319
36975,LA,3200,LIM,2789,IQT,2801,,0,319
36976,LA,3200,LIM,2789,JFK,3797,,0,763
36977,LA,3200,LIM,2789,JUL,2792,Y,0,319
36978,LA,3200,LIM,2789,LAX,3484,,0,763
36979,LA,3200,LIM,2789,LPB,2762,Y,0,319
36980,LA,3200,LIM,2789,MAD,1229,Y,0,763 346 343
36981,LA,3200,LIM,2789,MEX,1824,Y,0,738 763
36982,LA,3200,LIM,2789,MIA,3576,,0,320
36983,LA,3200,LIM,2789,PCL,2781,Y,0,319 320
36984,LA,3200,LIM,2789,PEM,2808,Y,0,319
36985,LA,3200,LIM,2789,PIU,2809,Y,0,319
36986,LA,3200,LIM,2789,PUJ,1760,Y,0,320
36987,LA,3200,LIM,2789,SCL,2650,,0,763 320 319
36988,LA,3200,LIM,2789,TBP,2796,,0,320
36989,LA,3200,LIM,2789,TCQ,2807,Y,0,319 320
36990,LA,3200,LIM,2789,TPP,2806,Y,0,320 319
36991,LA,3200,LIM,2789,TRU,2804,Y,0,320 319
36992,LA,3200,LIM,2789,UIO,2688,,0,320
36993,LA,3200,LIM,2789,VVI,2771,,0,319
36994,LA,3200,LPB,2762,IQQ,2649,,0,320
36995,LA,3200,LPB,2762,LIM,2789,,0,319
36996,LA,3200,LPB,2762,VVI,2771,Y,0,319
36997,LA,3200,LSC,2662,ANF,2651,Y,0,320
36998,LA,3200,LSC,2662,CJC,2645,Y,0,320
36999,LA,3200,LSC,2662,SCL,2650,Y,0,320 319
37000,LA,3200,MAD,1229,FRA,340,,0,787
37001,LA,3200,MAD,1229,GRU,2564,Y,0,330
37002,LA,3200,MAD,1229,GYE,2673,,0,320
37003,LA,3200,MAD,1229,LIM,2789,Y,0,763 346 343
37004,LA,3200,MAD,1229,SCL,2650,,0,787
37005,LA,3200,MAD,1229,UIO,2688,Y,0,346 343
37006,LA,3200,MDE,2745,BOG,2709,Y,0,320
37007,LA,3200,MDE,2745,MIA,3576,Y,0,738
37008,LA,3200,MDE,2745,UIO,2688,Y,0,320
37009,LA,3200,MDZ,2452,AEP,2442,,0,320
37010,LA,3200,MDZ,2452,SCL,2650,,0,320 319
37011,LA,3200,MEX,1824,LIM,2789,,0,763
37012,LA,3200,MEX,1824,MTY,1825,Y,0,737
37013,LA,3200,MEX,1824,SCL,2650,,0,763
37014,LA,3200,MHC,9774,PMC,2665,,0,320
37015,LA,3200,MIA,3576,BOG,2709,Y,0,763 757
37016,LA,3200,MIA,3576,CCS,2851,,0,763
37017,LA,3200,MIA,3576,CLO,2715,Y,0,738
37018,LA,3200,MIA,3576,CUN,1852,,0,763
37019,LA,3200,MIA,3576,LIM,2789,Y,0,763 757
37020,LA,3200,MIA,3576,MDE,2745,Y,0,738
37021,LA,3200,MIA,3576,PUJ,1760,,0,763
37022,LA,3200,MIA,3576,SCL,2650,,0,763
37023,LA,3200,MPN,579,PUQ,2647,,0,320
37024,LA,3200,MTR,2731,BOG,2709,Y,0,320
37025,LA,3200,MTR,2731,EOH,2729,Y,0,DH2
37026,LA,3200,MVD,2816,GRU,2564,Y,0,320
37027,LA,3200,MVD,2816,SCL,2650,,0,320 763
37028,LA,3200,NQN,2509,AEP,2442,Y,0,320
37029,LA,3200,NVA,2734,BOG,2709,Y,0,DH2
37030,LA,3200,PCL,2781,LIM,2789,Y,0,319 320
37031,LA,3200,PEI,2739,BOG,2709,Y,0,320
37032,LA,3200,PEI,2739,EOH,2729,Y,0,DH2
37033,LA,3200,PEM,2808,CUZ,2812,Y,0,319
37034,LA,3200,PEM,2808,LIM,2789,Y,0,319
37035,LA,3200,PIU,2809,LIM,2789,Y,0,319
37036,LA,3200,PMC,2665,BBA,2642,,0,320
37037,LA,3200,PMC,2665,MHC,9774,,0,320
37038,LA,3200,PMC,2665,PUQ,2647,,0,320
37039,LA,3200,PMC,2665,SCL,2650,,0,320
37040,LA,3200,PPT,4075,IPC,2657,,0,763
37041,LA,3200,PUJ,1760,LIM,2789,Y,0,320
37042,LA,3200,PUJ,1760,MIA,3576,,0,763
37043,LA,3200,PUJ,1760,SCL,2650,,0,763
37044,LA,3200,PUQ,2647,PMC,2665,,0,320
37045,LA,3200,PUQ,2647,RGL,2496,,0,320
37046,LA,3200,PUQ,2647,SCL,2650,,0,320
37047,LA,3200,PUU,2706,BOG,2709,Y,0,DH2
37048,LA,3200,RGL,2496,AEP,2442,Y,0,320
37049,LA,3200,RGL,2496,MPN,579,,0,320
37050,LA,3200,SCL,2650,AEP,2442,,0,320
37051,LA,3200,SCL,2650,AKL,2006,,0,340 343
37052,LA,3200,SCL,2650,ANF,2651,,0,320 319
37053,LA,3200,SCL,2650,ARI,2641,,0,320
37054,LA,3200,SCL,2650,ASU,2699,Y,0,320
37055,LA,3200,SCL,2650,BBA,2642,Y,0,320
37056,LA,3200,SCL,2650,BOG,2709,Y,0,763
37057,LA,3200,SCL,2650,CCP,2656,,0,320 319
37058,LA,3200,SCL,2650,CCS,2851,,0,763
37059,LA,3200,SCL,2650,CJC,2645,,0,320
37060,LA,3200,SCL,2650,COR,2443,,0,320
37061,LA,3200,SCL,2650,CPO,4312,,0,319 320
37062,LA,3200,SCL,2650,CUN,1852,,0,763
37063,LA,3200,SCL,2650,DFW,3670,Y,0,763
37064,LA,3200,SCL,2650,EZE,3988,,0,320 763 787 319
37065,LA,3200,SCL,2650,GIG,2560,,0,320 319
37066,LA,3200,SCL,2650,GRU,2564,,0,763 320 319
37067,LA,3200,SCL,2650,GYE,2673,,0,763
37068,LA,3200,SCL,2650,IPC,2657,,0,763
37069,LA,3200,SCL,2650,IQQ,2649,,0,320
37070,LA,3200,SCL,2650,JFK,3797,,0,787
37071,LA,3200,SCL,2650,LIM,2789,,0,763 320 319
37072,LA,3200,SCL,2650,LSC,2662,Y,0,320 319
37073,LA,3200,SCL,2650,MAD,1229,,0,787
37074,LA,3200,SCL,2650,MDZ,2452,,0,320 319
37075,LA,3200,SCL,2650,MEX,1824,,0,763
37076,LA,3200,SCL,2650,MIA,3576,,0,763
37077,LA,3200,SCL,2650,MVD,2816,,0,320 763
37078,LA,3200,SCL,2650,PMC,2665,,0,320
37079,LA,3200,SCL,2650,PUJ,1760,,0,763
37080,LA,3200,SCL,2650,PUQ,2647,,0,320
37081,LA,3200,SCL,2650,SYD,3361,Y,0,744
37082,LA,3200,SCL,2650,UIO,2688,,0,319
37083,LA,3200,SCL,2650,ZCO,2664,,0,319
37084,LA,3200,SCL,2650,ZOS,2658,,0,319
37085,LA,3200,SLA,2476,AEP,2442,Y,0,320
37086,LA,3200,SMR,2748,BOG,2709,Y,0,320
37087,LA,3200,SYD,3361,AKL,2006,,0,343
37088,LA,3200,SYD,3361,SCL,2650,Y,0,744
37089,LA,3200,TBP,2796,LIM,2789,,0,320
37090,LA,3200,TCQ,2807,LIM,2789,Y,0,319 320
37091,LA,3200,TPP,2806,IQT,2801,Y,0,319
37092,LA,3200,TPP,2806,LIM,2789,Y,0,320 319
37093,LA,3200,TRU,2804,LIM,2789,Y,0,320 319
37094,LA,3200,TUC,2460,AEP,2442,Y,0,320
37095,LA,3200,UAQ,2461,MDZ,2452,,0,320
37096,LA,3200,UIB,2753,BOG,2709,Y,0,DH2
37097,LA,3200,UIO,2688,CLO,2715,Y,0,320
37098,LA,3200,UIO,2688,GYE,2673,,0,319
37099,LA,3200,UIO,2688,LIM,2789,,0,320
37100,LA,3200,UIO,2688,MAD,1229,Y,0,346
37101,LA,3200,UIO,2688,MDE,2745,Y,0,320
37102,LA,3200,USH,2497,AEP,2442,Y,0,320
37103,LA,3200,VUP,2755,BOG,2709,Y,0,320
37104,LA,3200,VVC,2756,BOG,2709,Y,0,DH2
37105,LA,3200,VVI,2771,IQQ,2649,,0,320
37106,LA,3200,VVI,2771,LIM,2789,Y,0,319
37107,LA,3200,VVI,2771,LPB,2762,,0,319
37108,LA,3200,ZAL,2667,SCL,2650,,0,319
37109,LA,3200,ZCO,2664,SCL,2650,,0,319
37110,LA,3200,ZOS,2658,ZAL,2667,,0,319
37111,LC,5354,BZV,883,CDG,1382,,0,757
37112,LC,5354,BZV,883,COO,245,,0,737
37113,LC,5354,BZV,883,DLA,897,,0,737
37114,LC,5354,BZV,883,PNR,886,,0,737
37115,LC,5354,CDG,1382,BZV,883,,0,757
37116,LC,5354,CDG,1382,PNR,886,,0,757
37117,LC,5354,COO,245,BZV,883,,0,737
37118,LC,5354,COO,245,DLA,897,,0,737
37119,LC,5354,COO,245,PNR,886,,0,737
37120,LC,5354,DLA,897,BZV,883,,0,737
37121,LC,5354,DLA,897,COO,245,,0,737
37122,LC,5354,PNR,886,BZV,883,,0,737
37123,LC,5354,PNR,886,CDG,1382,,0,757
37124,LC,5354,PNR,886,COO,245,,0,737
37125,LF,2419,BKK,3885,VTE,3120,,0,737
37126,LF,2419,LPQ,3115,VTE,3120,,0,737
37127,LF,2419,VTE,3120,BKK,3885,,0,737
37128,LF,2419,VTE,3120,LPQ,3115,,0,737
37129,LG,3329,ACE,1055,FUE,1051,,0,73W
37130,LG,3329,ACE,1055,LUX,629,,0,73H
37131,LG,3329,ADB,1706,LUX,629,,0,73H
37132,LG,3329,AGA,1064,LUX,629,,0,73W 73H
37133,LG,3329,AGP,1230,BVE,1278,,0,73W
37134,LG,3329,AGP,1230,LUX,629,,0,73W ER4 73H
37135,LG,3329,AJA,1324,LUX,629,,0,73W
37136,LG,3329,ANG,1277,FSC,1323,,0,DH4
37137,LG,3329,ARN,737,LUX,629,,0,ER4
37138,LG,3329,AYT,1688,LUX,629,,0,73H
37139,LG,3329,BCN,1218,LUX,629,,0,DH4
37140,LG,3329,BIA,1321,LUX,629,,0,73W
37141,LG,3329,BVC,1103,SID,1102,,0,73W
37142,LG,3329,CAG,1519,LUX,629,,0,DH4
37143,LG,3329,CDG,1382,LUX,629,,0,ER4 DH4
37144,LG,3329,CFU,1460,LUX,629,,0,73H
37145,LG,3329,CLY,1322,LUX,629,,0,DH4
37146,LG,3329,CPH,609,LUX,629,,0,ER4 DH4
37147,LG,3329,DBV,1200,LUX,629,,0,DH4
37148,LG,3329,DJE,293,LUX,629,,0,73H
37149,LG,3329,DJE,293,NBE,7447,,0,73W
37150,LG,3329,DUB,599,LUX,629,,0,DH4
37151,LG,3329,DUS,345,LUX,629,Y,0,CNJ
37152,LG,3329,FAO,1626,LUX,629,,0,73H
37153,LG,3329,FAO,1626,XRY,1226,,0,73H
37154,LG,3329,FCO,1555,LUX,629,,0,DH4
37155,LG,3329,FNC,4091,LUX,629,,0,73H
37156,LG,3329,FRA,340,LUX,629,,0,ER4 DH4
37157,LG,3329,FSC,1323,ANG,1277,,0,DH4
37158,LG,3329,FSC,1323,LUX,629,,0,DH4
37159,LG,3329,FUE,1051,LUX,629,,0,73W 73H
37160,LG,3329,GVA,1665,LUX,629,,0,ER4
37161,LG,3329,HAM,342,SCN,349,,0,DH4
37162,LG,3329,HER,1452,LUX,629,,0,73H
37163,LG,3329,IBZ,1225,LUX,629,,0,DH4
37164,LG,3329,KGS,1458,LUX,629,,0,73W
37165,LG,3329,LCY,503,LUX,629,,0,DH4
37166,LG,3329,LIS,1638,LUX,629,,0,73W 73H
37167,LG,3329,LPA,1054,LUX,629,,0,73H
37168,LG,3329,LUX,629,ACE,1055,,0,73W 73H
37169,LG,3329,LUX,629,ADB,1706,,0,73H
